Text,Difficulty,Text_english_translation,hamming,hamming_normalized_similarity,levenshtein,levenshtein_normalized_similarity,jaro_winkler,jaccard,sorensen
"Ce dernier lui décrit sa patrie dans les contrées du sud, il lui parle des coutumes, des traditions de son peuple.",B2,"The latter describes his homeland to him in the southern regions, he tells him about the customs and traditions of his people.",113,0.10317460317460314,80,0.3650793650793651,0.72208298524088,0.023809523809523808,0.046511627906976744
Il est vêtu de grègues en cuir et d’un manteau de laine.,B2,He is dressed in leather gongs and a woolen coat.,52,0.0714285714285714,42,0.25,0.6776763336913714,0.0,0.0
Le prince a rêvé qu’il parvenait au coeur de la grande forêt et qu’il y découvrait une enchanteresse.,B2,The prince dreamed that he reached the heart of the great forest and that he discovered an enchantress there.,101,0.07339449541284404,66,0.39449541284403666,0.6902158839737185,0.027777777777777776,0.05405405405405406
"Il a alors ordonné aux meilleurs chasseurs, paysans, soldats de ramener cette enchanteresse.",B2,"He then ordered the best hunters, peasants, soldiers to bring back this enchantress.",81,0.11956521739130432,52,0.4347826086956522,0.7026564898076905,0.0,0.0
Chacun a duré un an et un jour.,B1,Each lasted a year and a day.,29,0.06451612903225812,24,0.22580645161290325,0.6134921154223648,0.07142857142857142,0.13333333333333333
Il y a eu trois expéditions.,B1,There were three expeditions.,28,0.03448275862068961,14,0.5172413793103448,0.5742538394668212,0.0,0.0
"Au bout de trois ans et trois jours, le prince a enfin découvert l’enchanteresse?",B1,"After three years and three days, the prince has finally discovered the enchantress?",79,0.059523809523809534,44,0.47619047619047616,0.771067821067821,0.038461538461538464,0.07407407407407407
Il   y avait une fois une grande forêt.,B1,There was once a great forest.,37,0.05128205128205132,26,0.33333333333333337,0.6445998445998445,0.0,0.0
"Elle se dressait  à la lisière des  champs et des  pâturages , haute et sombre comme  une citadelle , si vaste qu’elle  barrait  tout  un pan  de l’horizon.",B2,"It stood at the edge of fields and pastures, tall and dark like a citadel, so vast that it barred an entire section of the horizon.",149,0.04487179487179482,98,0.3717948717948718,0.6997894387207365,0.0,0.0
"À l’ombre de la forêt s’étendaient des plaines fertiles, et ces plaines étaient habitées par un peuple dont l’histoire n’a pas conservé le nom.",B2,"In the shade of the forest stretched fertile plains, and these plains were inhabited by a people whose name has not been preserved in history.",129,0.09790209790209792,93,0.3496503496503497,0.7419659761209058,0.0,0.0
"Ces gens cultivaient leurs terres, élevaient des troupeaux, obéissaient aux usages, aimaient et mouraient selon la loi commune.",B2,"These people cultivated their land, raised herds, obeyed customs, loved and died according to the common law.",119,0.06299212598425197,86,0.3228346456692913,0.6821409661660055,0.0,0.0
"Au Nord la forêt, au Sud de hautes montagnes les séparaient presque entièrement du reste du monde.",B2,"In the north the forest, in the south high mountains separated them almost entirely from the rest of the world.",105,0.05405405405405406,70,0.36936936936936937,0.6706251706251706,0.0,0.0
"Ils ne connaissaient  des contrées  voisines que ce que leur révélaient les visites rares de voyageurs  égarés  ou de  hardis  marchands, et ne désiraient pas en connaître davantage, leur sol étant fécond et suffisant à leurs besoins.",B2,"They knew of neighboring countries only what was revealed to them by the rare visits of lost travelers or of daring merchants, and did not wish to know more, their soil being fertile and sufficient for their needs.",209,0.10683760683760679,156,0.33333333333333337,0.7047150400356975,0.0,0.0
La forêt leur donnait du bois  en abondance  pour les foyers et les édifices ; les bêtes sauvages qui s’en échappaient venaient se faire prendre dans leurs  pièges  et les fournissaient de  venaison .,B2,The forest gave them abundant wood for homes and buildings; the wild animals which escaped from them came to be caught in their traps and supplied them with venison.,184,0.07999999999999996,138,0.31000000000000005,0.6924489419744894,0.0,0.0
"Elle assurait ainsi à la fois leur repos et leur richesse ; pourtant ils évitaient de jamais pénétrer plus loin que sa lisière, où les troncs  espacés  leur permettaient d’apercevoir encore derrière eux leurs champs et leurs maisons, et ses profondeurs mystérieuses leur étaient une source de terreur.",B2,"It thus ensured both their rest and their wealth; yet they avoided ever penetrating further than its edge, where the spaced trunks still allowed them to see their fields and their houses behind them, and its mysterious depths were a source of terror to them.",287,0.046511627906976716,212,0.29568106312292364,0.6926892804221142,0.010869565217391304,0.021505376344086023
"Il advint que leur roi mourut, alors que son unique héritier n’était encore qu’un très jeune garçon.",B2,"It happened that their king died, when his only heir was still a very young boy.",95,0.050000000000000044,73,0.27,0.6487568306010929,0.0,0.0
"Le petit prince grandit en paix, entouré de  tuteurs  et de  régents  ; mais son plus intime ami et son meilleur conseiller fut un étranger, venu longtemps auparavant des contrées du Sud, qui s’étendent le long de la mer.",B2,"The little prince grows up in peace, surrounded by guardians and regents; but his most intimate friend and his best advisor was a stranger, who had come long before from the countries of the South, which stretched along the sea.",218,0.04385964912280704,143,0.3728070175438597,0.7329972961729547,0.025974025974025976,0.05063291139240506
"Il décrivait sa patrie comme  une  presqu’île  desséchée et presque aride, semée pourtant d’oliviers ; mais bien qu’elle fût – il l’avouait lui-même – moins riante et moins fertile que le pays à l’ombre de la forêt, il en parlait avec tant d’amour, que le jeune prince demeurait sous le charme en l’écoutant.",B2,"He described his homeland as a parched and almost arid peninsula, yet sown with olive trees; but although it was - he himself admitted - less cheerful and less fertile than the country in the shade of the forest, he spoke of it with so much love, that the young prince remained under the spell of it. &#39;listening.",286,0.09493670886075944,234,0.259493670886076,0.7168296009149419,0.01834862385321101,0.036036036036036036
"Il dépeignait de longues  processions , cavaliers, adolescents et jeunes filles, qui  gravissaient en chantant les collines sacrées ; des temples  couronnaient  ces collines, des  sanctuaires grandioses et délicats où s’abritaient les statues des dieux et des déesses, si belles qu’on les devinait non point de vulgaires images, mais bien la preuve visible de la divinité.",B2,"It depicted long processions, riders, adolescents and young girls, who climbed the sacred hills singing; temples crowned these hills, grandiose and delicate sanctuaries where the statues of gods and goddesses were sheltered, so beautiful that one could guess them not from vulgar images, but the visible proof of the divinity.",351,0.056451612903225756,222,0.4032258064516129,0.7519061376965999,0.04950495049504951,0.09433962264150944
"Il décrivait aussi les longues  arènes entourées de  gradins où s’exerçaient les jeunes hommes, le labeur patient par lequel ceux-ci se préparaient aux jeux, et les soins incessants qui, après de longues années, leur méritaient  les odes  des poètes, les acclamations de la foule et les honneurs des cités.",B2,"He also described the long arenas surrounded by bleachers where the young men practiced, the patient labor by which they prepared themselves for the games, and the incessant care which, after long years, earned them the odes of the poets, the acclamations. of the crowd and the honors of the cities.",285,0.06862745098039214,201,0.3431372549019608,0.7023812126113915,0.02040816326530612,0.04
"Le jeune prince  ne se lassait pas de  redemander ces récits, et l’étranger ne pouvait se lasser de les répéter, évoquant à ses yeux les corps frottés d’huile,  tordus dans l’horreur de la lutte ou se ramassant pour la détente, la foule ondulant au soleil, les pieds nus volant sur le sable.",B2,"The young prince never tired of asking for these tales, and the stranger could not tire of repeating them, evoking in his eyes the bodies rubbed with oil, twisted in the horror of the struggle or gathered together for relaxation, the crowd waving in the sun, bare feet flying on the sand.",271,0.06872852233676974,209,0.281786941580756,0.6915459406235779,0.009708737864077669,0.019230769230769232
"Il avait naturellement conçu le désir de répéter  ces prouesses et, dès qu’il eut seize ans, il commença de s’exercer.",B2,"He naturally conceived the desire to repeat these feats, and as soon as he was sixteen he began to practice.",104,0.11864406779661019,83,0.2966101694915254,0.7135149468580212,0.0,0.0
"Il savait déjà qu’il faut éviter les aliments grossiers, les lourdes venaisons et les boissons  fermentées  ; il connaissait aussi l’influence bienfaisante des bains fréquents, qui gardent la peau saine et reposent des fatigues.",B2,"He already knew that it was necessary to avoid coarse foods, heavy venison and fermented drinks; he also knew the beneficial influence of frequent baths, which keep the skin healthy and relieve fatigue.",211,0.07456140350877194,157,0.3114035087719298,0.709349694367933,0.0,0.0
"Il apprit à courir, à lutter, à sauter, à lancer au loin de lourdes pierres, à  franchir  les murs, à frapper des deux mains, à dresser de jeunes chevaux, à franchir à la nage les rivières.",B2,"He learned to run, to struggle, to jump, to throw heavy stones away, to cross walls, to strike with both hands, to train young horses, to swim across rivers.",182,0.03703703703703709,137,0.2751322751322751,0.6331548971508744,0.0,0.0
"Il sut comment poursuivre dans les prés les poulains à demi sauvages, comment les approcher en secret, les surprendre d’un saut et les maintenir par force, les   par la fatigue.",B2,"He knew how to pursue half-wild foals in the meadows, how to approach them in secret, to surprise them with a jump and to hold them by force, them by fatigue.",164,0.07344632768361581,109,0.384180790960452,0.6835440130844131,0.05172413793103448,0.09836065573770492
"Il alla parmi  les bûcherons  qui vivaient à la lisière de la forêt, et mania la lourde  cognée .",B2,"He went among the loggers who lived on the edge of the forest, and wielded the heavy ax.",89,0.08247422680412375,70,0.27835051546391754,0.6126746673444209,0.0,0.0
"Au milieu des chasseurs, il débrouilla des pistes et suivit tout le long du jour les bêtes égarées ou blessées.",B2,"In the midst of the hunters, he cleared up tracks and followed the lost or injured animals all day long.",101,0.09009009009009006,86,0.22522522522522526,0.667994917994918,0.0,0.0
"Mais il comprit surtout que chacun de ces exercices n’était qu’un jeu sans importance, un des moyens qui donnent l’équilibre parfait, et cet état de force harmonieuse qui rend semblable aux dieux.",B2,"But above all, he understood that each of these exercises was only a game without importance, one of the means which gives perfect balance, and this state of harmonious force which makes one similar to the gods.",194,0.08056872037914697,142,0.3270142180094787,0.6997454549785621,0.029850746268656716,0.057971014492753624
"À vingt ans, le prince était d’une beauté splendide.",B1,"At twenty, the prince was splendidly beautiful.",52,0.0,35,0.32692307692307687,0.6973038160048238,0.06666666666666667,0.125
"Quand il parcourait à cheval les plaines de son royaume, vêtu seulement de  grègues  en cuir et d’un manteau de laine qui flottait au vent, les femmes et les jeunes filles le regardaient passer en retenant leur souffle.",B2,"When he rode the plains of his kingdom on horseback, dressed only in leather gongs and a woolen cloak that fluttered in the wind, women and girls watched him pass by, holding their breath.",208,0.05022831050228316,159,0.273972602739726,0.6699437466569557,0.0,0.0
"Également noble de visage et de corps, dans l’action comme au repos, plein de grâce et de puissance mesurée, il gardait au milieu de l’effort le souci inconscient des pures attitudes, et les moindres de ses gestes paraissaient des bienfaits.",B2,"Equally noble in face and body, in action as at rest, full of grace and measured power, he retained in the midst of the effort the unconscious concern for pure attitudes, and the slightest of his gestures seemed to be beneficial.",224,0.0705394190871369,141,0.41493775933609955,0.7455702116504087,0.02531645569620253,0.04938271604938271
"Quand le moment fut venu de lui choisir une épouse, l’Étranger parcourut le royaume en tous sens, car il avait fait entendre au jeune roi qu’il se devait d’écarter toute distinction de rang ou de caste, et de n’épouser qu’une jeune fille qui fût son égale en beauté.",B2,"When the moment had come to choose a wife for him, the Stranger roamed the kingdom in all directions, for he had made the young king understand that he had to set aside any distinction of rank or caste, and not to marry than a young girl who was equal in beauty.",227,0.14661654135338342,169,0.36466165413533835,0.7030723335988455,0.030927835051546393,0.06
Ils fonderaient ainsi une race de mortels qui feraient renaître sur la terre la grâce des dieux exilés.,B2,They would thus found a race of mortals who would bring back to earth the grace of the exiled gods.,96,0.06796116504854366,70,0.3203883495145631,0.6431798334710956,0.02702702702702703,0.05263157894736842
"Pourtant ni parmi les nobles, ni parmi les marchands, ni parmi  les laboureurs  il ne se put trouver de vierge assez irréprochable.",B2,"Yet neither among the nobles, nor among the merchants, nor among the plowmen could be found a sufficiently blameless virgin.",109,0.16793893129770987,91,0.30534351145038163,0.6931390369037133,0.024390243902439025,0.047619047619047616
"Plein de tristesse, le prince songeait avec douleur à sa beauté perdue.",B1,"Full of sadness, the prince thought with pain of his lost beauty.",71,0.0,44,0.3802816901408451,0.6844853737811484,0.043478260869565216,0.08333333333333333
"Une nuit enfin, quelque dieu lui permit un rêve.",B2,"Finally one night, some god allowed him a dream.",41,0.14583333333333337,39,0.1875,0.5534188034188033,0.0,0.0
"Il se vit  pénétrant  jusqu’au cœur de la grande forêt, et découvrant une femme qui dormait parmi les branches, couchée sur un lit de mousse.",B2,"He saw himself penetrating into the heart of the great forest, and discovering a woman sleeping among the branches, lying on a bed of moss.",125,0.11347517730496459,93,0.34042553191489366,0.6934669045173335,0.02040816326530612,0.04
Toutes les grâces la  paraient .,B1,All the graces adorn her.,31,0.03125,21,0.34375,0.6312037037037037,0.0,0.0
"Le lendemain il questionna les bûcherons : ceux-ci lui apprirent que, d’après une très ancienne légende,  une Enchanteresse  était endormie au centre de la forêt mystérieuse, attendant d’être réveillée.",B2,"The next day he questioned the loggers: they told him that, according to a very old legend, an Enchantress was asleep in the center of the mysterious forest, waiting to be awakened.",181,0.10396039603960394,126,0.37623762376237624,0.6947122030405221,0.0,0.0
"Aussitôt le prince  manda près de lui les meilleurs et les plus  endurants  parmi les chasseurs et les paysans, parmi  les vagabonds  et ceux qui les poursuivent, parmi les soldats exercés aux longues marches et les messagers endurcis aux fatigues.",B2,"The prince immediately summoned to him the best and most enduring among the hunters and the peasants, among the vagabonds and those who pursue them, among the soldiers trained on long marches and the messengers hardened to fatigue.",237,0.04435483870967738,145,0.41532258064516125,0.6763117348601221,0.04,0.07692307692307693
"Tous étaient semblables, maigres et forts, avec des flancs creux et des poitrines profondes, trempés par la vie simple et les durs  labeurs , infatigables, pleins de ruse et de courage.",B2,"They were all alike, lean and strong, with hollow sides and deep chests, drenched in the simple life and hard work, tireless, full of cunning and courage.",165,0.10810810810810811,123,0.33513513513513515,0.7348267948267949,0.03571428571428571,0.06896551724137931
"Le prince leur dit qu’il les chargeait de ramener l’Enchanteresse ; il leur promit de l’argent et des honneurs, les  munit de provisions et les envoya dans la forêt.",B2,"The prince told them that he charged them to bring back the Enchantress; he promised them money and honors, provided them with provisions and sent them into the forest.",146,0.13095238095238093,101,0.39880952380952384,0.7129148629148631,0.03571428571428571,0.06896551724137931
"Au bout d’un an et un jour, sept d’entre eux revinrent,  hâves  et nus, les mains vides.",B2,"After a year and a day, seven of them returned, hairless and naked, empty-handed.",76,0.13636363636363635,61,0.30681818181818177,0.6640233153886638,0.0,0.0
"« Prince, dirent-ils, la forêt est trop sauvage et trop grande : aucun homme ne pourrait pénétrer jusqu’à son cœur.",B2,"“Prince,” they said, “the forest is too wild and too big: no man could penetrate to his heart.",108,0.060869565217391286,76,0.33913043478260874,0.703537402057291,0.0,0.0
" Or, cette nuit-là, le prince rêva de nouveau qu’il voyait l’Enchanteresse, plus belle encore que la première fois.",B2,"But that night, the prince dreamed again that he saw the Enchantress, even more beautiful than the first time.",107,0.06956521739130439,75,0.34782608695652173,0.6701416337285903,0.027777777777777776,0.05405405405405406
"Alors il réunit en son palais les bûcherons, les forgerons et les tailleurs de pierre, ceux qui portent de lourds  fardeaux , ceux qui    des outils  pesants , ceux qui travaillent dans  les carrières  ou dressent debout les colonnes des édifices, tous ceux enfin qui luttent avec les choses inanimées.",B2,"So he gathered in his palace the lumberjacks, blacksmiths and stonemasons, those who carry heavy burdens, those who heavy tools, those who work in the quarries or erect the columns of buildings, all those who finally struggle with it. inanimate things.",287,0.04966887417218546,220,0.2715231788079471,0.6653008164266443,0.0,0.0
"Certains d’entre ceux-là s’élevaient hauts et droits comme des chênes ; d’autres au contraire se ramassaient courts,  trapus et noueux comme des saules ; mais tous avaient de larges torses et des épaules pesantes, des reins et des muscles épais, avec des poignets semblables à des faisceaux de câbles.",B2,"Some of these stood tall and straight like oaks; others, on the contrary, were gathered together short, stocky and gnarled like willows; but all had broad torsos and heavy shoulders, loins and thick muscles, with wrists like bundles of cables.",286,0.04983388704318936,210,0.3023255813953488,0.6695891870002858,0.0,0.0
Et ils étaient plus de mille.,B1,And there were more than a thousand.,33,0.08333333333333337,30,0.16666666666666663,0.5587484035759898,0.0,0.0
"Il les assembla donc, leur fit donner des cognées, et leur ordonna de  tailler  dans la forêt une route qui la traverserait d’outre en outre.",B2,"He therefore assembled them, gave them axes, and ordered them to cut a road in the forest which would cross it from beyond.",135,0.04255319148936165,104,0.26241134751773054,0.7070976287122921,0.0,0.0
"Ils attaquèrent la forêt tous ensemble, travaillant jour et nuit et frappant avec tant de force que  le heurt  de leurs cognées sur  les troncs emplissait  les plaines comme un grondement incessant de tonnerre.",B2,"They attacked the forest all together, working day and night and striking with such force that the strike of their axles on the trunks filled the plains like an incessant rumble of thunder.",194,0.07619047619047614,138,0.34285714285714286,0.7000622471210706,0.03076923076923077,0.05970149253731343
"Mais les arbres abattus  croissaient de nouveau derrière eux, et les herbes et  les broussailles  repoussaient aussitôt que détruites, plus nombreuses et plus touffues, noyant la route commencée.",B2,"But the felled trees were growing behind them again, and the grass and brush grew back as soon as they were destroyed, more and more bushy, drowning the road started.",184,0.05641025641025643,142,0.27179487179487183,0.6674689433725578,0.0,0.0
Au bout d’un an et un jour celle-ci n’avait point avancé de cent pas.,B2,"At the end of a year and a day, she had not advanced a hundred paces.",60,0.13043478260869568,50,0.2753623188405797,0.6273752012882448,0.0,0.0
"Découragé, le prince ordonna de cesser le travail.",B1,"Discouraged, the prince ordered work to stop.",47,0.06000000000000005,26,0.48,0.6549891067538126,0.07142857142857142,0.13333333333333333
"Puis, ayant rêvé pour la troisième fois qu’il voyait l’Enchanteresse, dont aucunes paroles humaines, cette nuit-là,  n’eussent pu dépeindre  le charme et le rayonnement, il s’en fut en secret le lendemain, sans consulter personne, et s’alla perdre, tout seul, dans la forêt.",B2,"Then, having dreamed for the third time that he saw the Enchantress, whose charm and radiance no human words that night could have described, he left in secret the next day, without consulting anyone. , and went to lose himself, all alone, in the forest.",250,0.08759124087591241,190,0.3065693430656934,0.7217502381956548,0.011627906976744186,0.022988505747126436
"Il marcha pendant un an et un jour, se nourrissant de fruits et de racines.",B1,"He walked for a year and a day, feeding on fruits and roots.",65,0.1333333333333333,47,0.3733333333333333,0.668581560283688,0.037037037037037035,0.07142857142857142
"Les épines déchirèrent ses pieds ;  des rameaux pointus le blessèrent au visage ; il souffrit tour à tour de l’écrasant soleil et de  la bise  glacée, pensa mourir de faim, de soif et de fatigue.",B2,"Thorns tore his feet; sharp branches wounded him in the face; he suffered in turn from the crushing sun and the icy breeze, thought he was dying of hunger, thirst and fatigue.",185,0.05128205128205132,136,0.3025641025641026,0.6916149890797779,0.014925373134328358,0.029411764705882353
"Une fois, s’étant penché sur une source, il se vit  décharné, haché  par les cicatrices, les lèvres  gercées , tout misérable enfin.",B2,"Once, having leaned over a spring, he saw himself emaciated, chopped by scars, chapped lips, all miserable at last.",126,0.045454545454545414,91,0.31060606060606055,0.6696237739716001,0.0,0.0
"Le désespoir l’abattit alors au pied d’un arbre et il pleura longuement, car il se sentait  à bout de forces .",B2,"Despair then brought him down at the foot of a tree and he cried for a long time, for he felt at the end of his strength.",113,0.06611570247933884,85,0.2975206611570248,0.6874431417771798,0.0,0.0
"Mais au soir de ce jour-là, ayant accompli l’ordre des dieux, souffert et peiné lui-même pour obtenir celle qu’il aimait, la vierge unique avec laquelle il devait fonder une race divine – au soir de ce jour-là, il découvrit l’Enchanteresse.",B2,"But on the evening of that day, having fulfilled the order of the gods, suffered and toiled himself to obtain the one he loved, the only virgin with whom he was to found a divine race - on the evening of that day , he discovered the Enchantress.",229,0.0653061224489796,174,0.28979591836734697,0.6676123479694908,0.023255813953488372,0.045454545454545456
"A quelle distance, en milles, la cabane se trouve-t-elle de la ville ?",B1,"How far, in miles, is the cabin from the city?",65,0.0714285714285714,48,0.3142857142857143,0.6141639264401413,0.0,0.0
Combien le voyageur doit-il payer pour dormir chez le pêcheur ?,B1,How much does the traveler have to pay to sleep with the fisherman?,63,0.05970149253731338,49,0.26865671641791045,0.6375266524520256,0.0,0.0
Quel métier le voyageur exerçait-il ?,A2,What profession did the traveler have?,35,0.07894736842105265,32,0.1578947368421053,0.5973673902735688,0.0,0.0
De quelle personne le voyageur est-il le favori ?,B1,Who is the traveler the favorite?,45,0.08163265306122447,32,0.34693877551020413,0.6359266130694703,0.0,0.0
Qui est Azaël ?,A1,Who is Azaël?,13,0.1333333333333333,6,0.6,0.7786324786324786,0.0,0.0
"Quand l’ange apparaît la première fois, que conseille-t-il à Azaël ?",B1,"When the angel first appears, what does he advise Azael?",62,0.08823529411764708,45,0.3382352941176471,0.6527832063057781,0.0,0.0
Quel est l’état d’esprit du pêcheur après être allé en ville ?,B1,What is the state of mind of the fisherman after going to town?,58,0.07936507936507942,50,0.2063492063492064,0.5733572281959379,0.0,0.0
"Quand l’ange apparaît la deuxième fois, que conseille-t-il au pêcheur ?",B1,"When the angel appears the second time, what does he advise the fisherman?",69,0.06756756756756754,52,0.29729729729729726,0.6412438595537188,0.0,0.0
Quels sont les souhaits du pêcheurs ?,B1,What are the wishes of the fisherman?,31,0.16216216216216217,30,0.18918918918918914,0.5688545688545689,0.0,0.0
Quel personnage meurt à la fin de cette histoire ?,B1,Which character dies at the end of this story?,46,0.07999999999999996,38,0.24,0.6712516469038209,0.0,0.0
Quelle est la plus belle qualité de la femme d’Azaël ?,B1,What is the finest quality of Azaël&#39;s wife?,52,0.03703703703703709,40,0.2592592592592593,0.5433412135539796,0.0,0.0
Le pêcheur est heureux de sa situation car il est satisfait de ce qu’il a et ne souhaite rien d’autre.,B2,The fisherman is happy with his situation because he is satisfied with what he has and does not want anything else.,105,0.08695652173913049,72,0.3739130434782608,0.6891552998010798,0.025,0.04878048780487805
Il y a douze milles entre la cabane du pêcheur et la ville.,B1,There are twelve miles between the fisherman&#39;s hut and town.,62,0.03125,47,0.265625,0.5999460795541305,0.0,0.0
"Le voyageur ne donne pas d’argent, le pêcheur lui propose de rester dormir gratuitement.",B2,"The traveler does not give money, the fisherman offers to stay and sleep for free.",79,0.10227272727272729,66,0.25,0.7253633899975364,0.0,0.0
Le voyageur a été marchand.,A2,The traveler was a merchant.,26,0.0714285714285714,15,0.4642857142857143,0.7063724125127634,0.1111111111111111,0.2
Le voyageur a été le favori du Prince.,B1,The traveler has been the Prince&#39;s favorite.,45,0.0625,34,0.29166666666666663,0.642439431913116,0.0,0.0
Le voyageur s’appelle Azaël.,A1,The traveler is called Azaël.,24,0.1724137931034483,15,0.48275862068965514,0.6679802955665025,0.125,0.2222222222222222
L’ange lui dit de renoncer à la richesse et aux honneurs.,B1,The angel tells him to give up wealth and honors.,56,0.01754385964912286,39,0.3157894736842105,0.6572641384671459,0.0,0.0
Il lui conseille de marcher pendant deux jours.,B1,He advises her to walk for two days.,44,0.06382978723404253,36,0.23404255319148937,0.6354531126871552,0.0,0.0
"Pendant ces deux jours, il rencontrera un homme dont la folie lui ouvrira les yeux.",B2,"During these two days, he will meet a man whose madness will open his eyes.",73,0.12048192771084343,59,0.28915662650602414,0.6976060564095462,0.0,0.0
Le pêcheur est très malheureux car il réalise qu’il n’a rien et que les autres ont tout.,B2,The fisherman is very unhappy because he realizes that he has nothing and that the others have everything.,101,0.047169811320754707,74,0.30188679245283023,0.653534429055409,0.0,0.0
Il conseille au pêcheur de ne pas désirer ce qu’il n’a pas et de se contenter de ce qu’il a.,B2,He advises the fisherman not to desire what he does not have and to be content with what he has.,88,0.08333333333333337,63,0.34375,0.6416062801932366,0.0,0.0
Le pêcheur fait trois souhaits.,B1,The fisherman makes three wishes.,31,0.06060606060606055,23,0.303030303030303,0.6004072987943956,0.0,0.0
"Le souhait que sa cabane se transforme en palais, que la rivière se transforme en mer et que sa barque se transforme en bateau.",B2,"The wish that his hut turns into a palace, that the river turns into a sea and that his boat turns into a boat.",119,0.06299212598425197,88,0.30708661417322836,0.6816544616398122,0.0,0.0
"Le pêcheur meurt, englouti par la mer.",B1,"The fisherman dies, engulfed by the sea.",38,0.050000000000000044,27,0.32499999999999996,0.618859649122807,0.0,0.0
C’est une femme pleine de vertus.,B1,She is a woman full of virtues.,30,0.09090909090909094,22,0.33333333333333337,0.6337406321277289,0.0,0.0
"Le marquis professait une haine vigoureuse pour les lumières : ce sont
les idées, disait-il, qui ont perdu l’Italie ; il ne savait trop comment concilier
cette sainte horreur de l’instruction, avec le désir de voir son fils Fabrice
perfectionner l’éducation si brillamment commencée chez les jésuites.",C2,"The Marquis professed a vigorous hatred for enlightenment: it is ideas, he said, that have lost Italy; he did not quite know how to reconcile this holy horror of education with the desire to see his son Fabrice perfect the education so brilliantly begun with the Jesuits.",289,0.039867109634551534,169,0.43853820598006643,0.7170875219809321,0.021739130434782608,0.0425531914893617
"Pour
courir le moins de risques possible, il chargea le bon abbé Blanès, curé de
Grianta, de faire continuera Fabrice ses études en latin.",C1,"To run as little risk as possible, he instructed the good Abbot Blanès, parish priest of Grianta, to have Fabrice continue his studies in Latin.",137,0.04861111111111116,76,0.4722222222222222,0.7234617340452582,0.08888888888888889,0.16326530612244897
"Il eût fallu que le
curé lui-même sût cette langue ; or elle était l’objet de ses mépris ; ses
connaissances en ce genre se bornaient à réciter, par cœur, les prières de son
missel, dont il pouvait rendre à peu près le sens à ses ouailles.",C2,"The cure himself would have had to know this language; now she was the object of his contempt; his knowledge of this kind was confined to reciting, by heart, the prayers of his missal, of which he could render more or less the meaning to his flock.",237,0.04435483870967738,172,0.30645161290322576,0.6779462607847004,0.010752688172043012,0.02127659574468085
"Mais ce curé
n’en était pas moins fort respecté et même redouté dans le canton ; il avait
toujours dit que ce n’était point en treize semaines ni même en treize mois,
que l’on verrait s’accomplir la célèbre prophétie de saint Giovita, le patron
de Brescia.",C2,"But this priest was none the less highly respected and even feared in the canton; he had always said that it was not in thirteen weeks, or even in thirteen months, that we would see the famous prophecy of Saint Giovita, the patron saint of Brescia, be fulfilled.",242,0.07633587786259544,183,0.3015267175572519,0.7164649078530073,0.03296703296703297,0.06382978723404255
"Il ajoutait, quand il parlait à des amis sûrs, que ce nombre treize
devait être interprété d’une façon qui étonnerait bien du monde, s’il était
permis de tout dire (1813).",C1,"He added, when he spoke to sure friends, that this number thirteen should be interpreted in a way which would astonish many people, if it were permitted to say everything (1813).",166,0.0674157303370787,120,0.3258426966292135,0.7326958156940416,0.016666666666666666,0.03278688524590164
"Le fait est que l’abbé Blanès, personnage d’une honnêteté et d’une vertu
primitives, et de plus homme d’esprit, passait toutes les nuits au haut de son
clocher ; il était fou d’astrologie.",C1,"The fact is that the Abbe Blanès, a character of primitive honesty and virtue, and more of a witty man, spent every night at the top of his steeple; he was crazy about astrology.",174,0.07446808510638303,130,0.3085106382978723,0.7124820702844848,0.015384615384615385,0.030303030303030304
"Après avoir usé ses journées à calculer
des conjonctions et des positions d’étoiles, il employait la meilleure part de
ses nuits à les suivre dans le ciel.",C1,"After spending his days calculating conjunctions and star positions, he spent most of his nights following them across the sky.",145,0.06451612903225812,102,0.3419354838709677,0.6857243573461506,0.0,0.0
"Par suite de sa pauvreté, il n’avait d’autre
instrument qu’une longue lunette à tuyau de carton.",C1,"Owing to his poverty, he had no other instrument than a long telescope with a cardboard tube.",86,0.10416666666666663,62,0.35416666666666663,0.6934963274269271,0.03125,0.06060606060606061
"On peut juger du mépris
qu’avait pour l’étude des langues un homme qui passait sa vie à découvrir
l’époque précise de la chute des empires et des révolutions qui changent la
face du monde.",C1,One can judge of the contempt for the study of languages a man who spent his life discovering the precise epoch of the fall of empires and of the revolutions which are changing the face of the world.,168,0.15577889447236182,121,0.3919597989949749,0.6953755694589357,0.02857142857142857,0.05555555555555555
"Que sais-je de plus sur un cheval, disait-il à Fabrice, depuis
qu’on m’a appris qu’en latin il s’appelle equus ?",C1,"What more do I know about a horse, he said to Fabrice, since I was taught that in Latin it is called equus?",107,0.044642857142857095,73,0.3482142857142857,0.6309478704338517,0.023809523809523808,0.046511627906976744
"
Les paysans redoutaient l’abbé Blanès comme un grand magicien : pour
lui, à l’aide de la peur qu’inspiraient ses stations dans le clocher, il les
empêchait de voler.",B2,"The peasants feared the Abbe Blanès as a great magician: for him, with the help of the fear inspired by his stations in the bell tower, he prevented them from stealing.",155,0.07738095238095233,102,0.3928571428571429,0.6959805852581681,0.03508771929824561,0.06779661016949153
